tournament,placing_id,category,gender,age_class,weight_kg,weight_bound,rank,medal,fighter,country,club,weighed,result_source
savate-srbija-assaut-all-ages-2020-younger-pioneer,savate-srbija-assaut-all-ages-2020-0009,Younger Pioneer Men -39 kg,Men,Younger Pioneer,39,under,2,silver,Mihajlo Božić,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-younger-pioneer,savate-srbija-assaut-all-ages-2020-0010,Younger Pioneer Women -27 kg,Women,Younger Pioneer,27,under,1,gold,Simonović Sloboda,,Beograd Beograd,,reported
savate-srbija-assaut-all-ages-2020-younger-pioneer,savate-srbija-assaut-all-ages-2020-0011,Younger Pioneer Women -27 kg,Women,Younger Pioneer,27,under,2,silver,Tea Ilijev,,Arena Iđoš,,reported
savate-srbija-assaut-all-ages-2020-younger-pioneer,savate-srbija-assaut-all-ages-2020-0012,Younger Pioneer Women -36 kg,Women,Younger Pioneer,36,under,1,gold,Jana Kolev,,Voždovac Beograd,,reported
savate-srbija-assaut-all-ages-2020-younger-pioneer,savate-srbija-assaut-all-ages-2020-0013,Younger Pioneer Women -36 kg,Women,Younger Pioneer,36,under,2,silver,Nikolina Ikonić,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0014,Older Pioneer Men -30 kg,Men,Older Pioneer,30,under,1,gold,Vuk Jovanović,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0015,Older Pioneer Men -30 kg,Men,Older Pioneer,30,under,2,silver,Stevan Tatomir,,Arena Iđoš,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0016,Older Pioneer Men -30 kg,Men,Older Pioneer,30,under,3,bronze,Nenad Knežević,,Maks Feniks Žabalj,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0017,Older Pioneer Men -30 kg,Men,Older Pioneer,30,under,3,bronze,Dušan Paunović,,Vojvodina N.Sad,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0018,Older Pioneer Men -33 kg,Men,Older Pioneer,33,under,1,gold,Dušan Boberić,,Maks Feniks Žabalj,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0019,Older Pioneer Men -33 kg,Men,Older Pioneer,33,under,2,silver,Lazar Jocković,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0020,Older Pioneer Men -39 kg,Men,Older Pioneer,39,under,1,gold,Dominik Šarnjai,,Ringfajter Kanjiža,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0021,Older Pioneer Men -39 kg,Men,Older Pioneer,39,under,2,silver,Ognjen Kostantinov,,Arena Iđoš,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0022,Older Pioneer Men -39 kg,Men,Older Pioneer,39,under,3,bronze,Andrija Milošičević,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0023,Older Pioneer Men -39 kg,Men,Older Pioneer,39,under,3,bronze,Aljoša Spasojević,,Grocka Beograd,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0024,Older Pioneer Men -42 kg,Men,Older Pioneer,42,under,1,gold,Mateja Fekete,,Arena Iđoš,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0025,Older Pioneer Men -42 kg,Men,Older Pioneer,42,under,2,silver,Mihajlo Grujić,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0026,Older Pioneer Men -42 kg,Men,Older Pioneer,42,under,3,bronze,Nikola Nedeljkov,,Kikinda Kikinda,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0027,Older Pioneer Men -48 kg,Men,Older Pioneer,48,under,1,gold,Pavle Dimić,,Maks Feniks Žabalj,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0028,Older Pioneer Men -48 kg,Men,Older Pioneer,48,under,2,silver,Uroš Mijušković,,Grocka Beograd,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0029,Older Pioneer Men -56 kg,Men,Older Pioneer,56,under,1,gold,Stefan Drecun,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0030,Older Pioneer Men -56 kg,Men,Older Pioneer,56,under,2,silver,Milan Pečenić,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0031,Older Pioneer Men -65 kg,Men,Older Pioneer,65,under,1,gold,Čedomir Perišić,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0032,Older Pioneer Men -65 kg,Men,Older Pioneer,65,under,2,silver,Filip Čukić,,Pobednik 021 N.Sad,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0033,Older Pioneer Women -33 kg,Women,Older Pioneer,33,under,1,gold,Nikolina Stajić,,Pobednik 021 N.Sad,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0034,Older Pioneer Women -33 kg,Women,Older Pioneer,33,under,2,silver,Milica Nikolić,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0035,Older Pioneer Women -33 kg,Women,Older Pioneer,33,under,3,bronze,Milica Rapaić,,Novi Sad N.Sad,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0036,Older Pioneer Women -33 kg,Women,Older Pioneer,33,under,3,bronze,Kristina Tošić,,Kikinda Kikinda,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0037,Older Pioneer Women -36 kg,Women,Older Pioneer,36,under,1,gold,Iboja Takač,,Arena Iđoš,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0038,Older Pioneer Women -36 kg,Women,Older Pioneer,36,under,2,silver,Sofija Miličević,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0039,Older Pioneer Women -36 kg,Women,Older Pioneer,36,under,3,bronze,Marija Tatić,,Novi Sad N.Sad,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0040,Older Pioneer Women -36 kg,Women,Older Pioneer,36,under,3,bronze,Nađa Huseini,,Avalla timBeograd,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0041,Older Pioneer Women -42 kg,Women,Older Pioneer,42,under,1,gold,Simonović Srbija,,Beograd Beograd,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0042,Older Pioneer Women -42 kg,Women,Older Pioneer,42,under,2,silver,Vojislava Milin,,Kikinda Kikinda,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0043,Older Pioneer Women -60 kg,Women,Older Pioneer,60,under,1,gold,Mia Prošić,,Pobednik 021 N.Sad,,reported
savate-srbija-assaut-all-ages-2020-older-pioneer,savate-srbija-assaut-all-ages-2020-0044,Older Pioneer Women -60 kg,Women,Older Pioneer,60,under,2,silver,Žofina Bezdan,,Ringfajter Kanjiža,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0045,Cadet Men -42 kg,Men,Cadet,42,under,1,gold,Vladimir Boberić,,Maks Feniks Žabalj,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0046,Cadet Men -42 kg,Men,Cadet,42,under,2,silver,Strahinja Jocković,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0047,Cadet Men -48 kg,Men,Cadet,48,under,1,gold,Ognjen Jokić,,Grocka Beograd,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0048,Cadet Men -48 kg,Men,Cadet,48,under,2,silver,Stevan Jepurski,,Ringfajter Kanjiža,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0049,Cadet Men -48 kg,Men,Cadet,48,under,3,bronze,Marko Pečenić,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0050,Cadet Men -52 kg,Men,Cadet,52,under,1,gold,Dušan Dimić,,Maks Feniks Žabalj,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0051,Cadet Men -52 kg,Men,Cadet,52,under,2,silver,Aleksandar Dubroja,,Grocka Beograd,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0052,Cadet Men -52 kg,Men,Cadet,52,under,3,bronze,Luka Tomić,,Pobednik 021 N.Sad,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0053,Cadet Men -52 kg,Men,Cadet,52,under,3,bronze,Aleksa Lukić,,Spartak SM Sr.Mitrovica,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0054,Cadet Men -56 kg,Men,Cadet,56,under,1,gold,Viktor Živanović,,Voždovac Beograd,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0055,Cadet Men -56 kg,Men,Cadet,56,under,2,silver,Luka Sekulić,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0056,Cadet Men -56 kg,Men,Cadet,56,under,3,bronze,Aleksa Lokić,,Pobednik 021 N.Sad,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0057,Cadet Men -56 kg,Men,Cadet,56,under,3,bronze,Sergej Topalov,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0058,Cadet Men -60 kg,Men,Cadet,60,under,1,gold,Slobodan Milić,,Voždovac Beograd,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0059,Cadet Men -60 kg,Men,Cadet,60,under,2,silver,Sergej Miličević,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0060,Cadet Men -60 kg,Men,Cadet,60,under,3,bronze,Aleksandar Petković,,Spartak SM Sr.Mitrovica,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0061,Cadet Men -75 kg,Men,Cadet,75,under,1,gold,Branislav Sekulić,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0062,Cadet Men -75 kg,Men,Cadet,75,under,2,silver,Radovan Bogosavljević,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0063,Cadet Men -75 kg,Men,Cadet,75,under,3,bronze,Luka Kurcinjak,,Spartak SM Sr.Mitrovica,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0064,Cadet Men +75 kg,Men,Cadet,75,over,1,gold,Vasilije Ilić,,Voždovac Beograd,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0065,Cadet Men +75 kg,Men,Cadet,75,over,2,silver,Nemanja Djin,,Kikinda Kikinda,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0066,Cadet Men +75 kg,Men,Cadet,75,over,3,bronze,Nikola Panić,,Kikinda Kikinda,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0067,Cadet Women -45 kg,Women,Cadet,45,under,1,gold,Anja Vukov,,Pobednik 021 N.Sad,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0068,Cadet Women -45 kg,Women,Cadet,45,under,2,silver,Lina Veličkov,,Kikinda Kikinda,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0069,Cadet Women -48 kg,Women,Cadet,48,under,1,gold,Arijana Otašević,,Pobednik 021 N.Sad,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0070,Cadet Women -48 kg,Women,Cadet,48,under,2,silver,Marija Stoja,,Arena Iđoš,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0071,Cadet Women -52 kg,Women,Cadet,52,under,1,gold,Mia Otašević,,Pobednik 021 N.Sad,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0072,Cadet Women -52 kg,Women,Cadet,52,under,2,silver,Vanja Stanisavljev,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0073,Cadet Women -56 kg,Women,Cadet,56,under,1,gold,Dunja Miljanović,,Pobednik 021 N.,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0074,Cadet Women -56 kg,Women,Cadet,56,under,2,silver,Nađa Rankov,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0075,Cadet Women -60 kg,Women,Cadet,60,under,1,gold,Andrea Nikolić,,Avala timBeograd,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0076,Cadet Women -60 kg,Women,Cadet,60,under,2,silver,Lara Pavlović,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0077,Cadet Women -60 kg,Women,Cadet,60,under,3,bronze,Jelena Radojčin,,Banat Zrenjanin,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0078,Cadet Women -60 kg,Women,Cadet,60,under,3,bronze,Teodora Demić,,Kikinda Kikinda,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0079,Cadet Women -65 kg,Women,Cadet,65,under,1,gold,Vanja Aleksandrić,,Beograd Beograd,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0080,Cadet Women -65 kg,Women,Cadet,65,under,2,silver,Marija Nikolić,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0081,Cadet Women -65 kg,Women,Cadet,65,under,3,bronze,Maša Raičević,,Avalla timBeograd,,reported
savate-srbija-assaut-all-ages-2020-cadet,savate-srbija-assaut-all-ages-2020-0082,Cadet Women -65 kg,Women,Cadet,65,under,3,bronze,Nevena Kiuk,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0083,Junior Women -48 kg,Women,Junior,48,under,1,gold,Žanet Blaško,,Ringfajter Kanjiža,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0084,Junior Women -48 kg,Women,Junior,48,under,2,silver,Zoe Lenard,,Senta Senta,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0085,Junior Women -56 kg,Women,Junior,56,under,1,gold,Sara Vukašinović,,Beograd Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0086,Junior Women -56 kg,Women,Junior,56,under,2,silver,Milica Zarin,,Banat Zrenjanin,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0087,Junior Women -56 kg,Women,Junior,56,under,3,bronze,Helena Huseini,,Stari Grad Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0088,Junior Women -60 kg,Women,Junior,60,under,1,gold,Anastasija Ikonić,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0089,Junior Women -60 kg,Women,Junior,60,under,2,silver,Isidora Zdravković,,Spartak SMSr.Mitrovica,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0090,Junior Women -60 kg,Women,Junior,60,under,3,bronze,Nikolija Ilić,,Banat Zrenjanin,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0091,Junior Women -65 kg,Women,Junior,65,under,1,gold,Violeta Gavrilović,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0092,Junior Women -65 kg,Women,Junior,65,under,2,silver,Anja Bogdanović,,Vojvodina Novi Sad,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0093,Junior Women -70 kg,Women,Junior,70,under,1,gold,Jovana Vukčević,,Vojvodina Novi Sad,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0094,Junior Women -70 kg,Women,Junior,70,under,2,silver,Milica Pavlović,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0095,Junior Women -70 kg,Women,Junior,70,under,3,bronze,Ana Pejić,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0096,Junior Women -70 kg,Women,Junior,70,under,3,bronze,Anđela Konstantinov,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0097,Junior Men -65 kg,Men,Junior,65,under,1,gold,Mihajlo Dodić,,Beograd Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0098,Junior Men -65 kg,Men,Junior,65,under,2,silver,Luka Angeleski,,Beograd Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0099,Junior Men -65 kg,Men,Junior,65,under,3,bronze,Uroš Veselinović,,Novi Sad N.Sad,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0100,Junior Men -65 kg,Men,Junior,65,under,3,bronze,Luka Grujčić,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0101,Junior Men -70 kg,Men,Junior,70,under,1,gold,Nikola Perković,,Vojvodina N.Sad,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0102,Junior Men -70 kg,Men,Junior,70,under,2,silver,Aleksa Angeleski,,Avala tim Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0103,Junior Men -70 kg,Men,Junior,70,under,3,bronze,Maksim Nikolić,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0104,Junior Men -70 kg,Men,Junior,70,under,3,bronze,Vuk Stepić,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0105,Junior Men -75 kg,Men,Junior,75,under,1,gold,Jožef Takač,,Arena Iđoš,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0106,Junior Men -75 kg,Men,Junior,75,under,2,silver,Vukašin Purić,,Gard Vršac,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0107,Junior Men -75 kg,Men,Junior,75,under,3,bronze,Nikola Mitrović,,Stari Grad Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0108,Junior Men -85 kg,Men,Junior,85,under,1,gold,Nikola Vukčević,,Vojvodina N.Sad,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0109,Junior Men -85 kg,Men,Junior,85,under,2,silver,Danijel Šarnjai,,Ringfajter Kanjiža,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0110,Junior Men +85 kg,Men,Junior,85,over,1,gold,Vukašin Vakirević,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-junior,savate-srbija-assaut-all-ages-2020-0111,Junior Men +85 kg,Men,Junior,85,over,2,silver,Aleksandar Ribić,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0112,Senior Men -65 kg,Men,Senior,65,under,1,gold,Aleksa Guša,,Novi Sad N.Sad,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0113,Senior Men -65 kg,Men,Senior,65,under,2,silver,Vukašin Matović,,Novi Sad N.Sad,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0114,Senior Men -65 kg,Men,Senior,65,under,3,bronze,Sava Džakula,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0115,Senior Men -70 kg,Men,Senior,70,under,1,gold,Jovan Stevanović,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0116,Senior Men -70 kg,Men,Senior,70,under,2,silver,Radoje Stevanović,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0117,Senior Men -70 kg,Men,Senior,70,under,3,bronze,Igor Bantić,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0118,Senior Men -75 kg,Men,Senior,75,under,1,gold,Marko Kolarski,,Vojvodina N.Sad,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0119,Senior Men -75 kg,Men,Senior,75,under,2,silver,Predrag Klepić,,Banat Zrenjanin,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0120,Senior Men -75 kg,Men,Senior,75,under,3,bronze,Vanja Dumitrov,,KikindaKikinda,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0121,Senior Men -75 kg,Men,Senior,75,under,3,bronze,Nikola Vukašinović,,Goran Ostojić Beograd,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0122,Senior Men -80 kg,Men,Senior,80,under,1,gold,Igor Pantić,,Vojvodina Novi Sad,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0123,Senior Men -80 kg,Men,Senior,80,under,2,silver,Nemanja Marjanski,,Banat Zrenjanin,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0124,Senior Men -80 kg,Men,Senior,80,under,3,bronze,Darko Grujić,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0125,Senior Men -85 kg,Men,Senior,85,under,1,gold,Nikola Rakić,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0126,Senior Men -85 kg,Men,Senior,85,under,2,silver,Marko Vidaković,,Ruma Ruma,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0127,Senior Men -85 kg,Men,Senior,85,under,3,bronze,Đorđe Popović,,Pobednik 021Novi Sad,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0128,Senior Men +85 kg,Men,Senior,85,over,1,gold,Jovan Ikić,,Vojvodina Novi Sad,,reported
savate-srbija-assaut-all-ages-2020-senior,savate-srbija-assaut-all-ages-2020-0129,Senior Men +85 kg,Men,Senior,85,over,2,silver,Aleksandar Dikić,,Ruma Ruma,,reported
